date,zone,crime_type,latitude,longitude,incident_count
2014-12-05 18:56:00,West,Theft,28.664717,77.080477,1
2014-02-21 05:41:00,North-East,Theft,28.673791,77.275739,1
2014-10-14 10:04:00,South-East,Theft,28.537638,77.267444,1
2014-06-03 03:40:00,South-East,Theft,28.556131,77.253173,1
2014-11-05 10:11:00,South-East,Theft,28.538945,77.232059,1
2014-04-05 10:55:00,South-East,Theft,28.536679,77.234994,1
2014-09-05 06:35:00,Outer,Theft,28.695567,76.992005,1
2014-09-07 20:39:00,South-East,Burglary,28.553634,77.251264,1
2014-01-29 01:52:00,East,Theft,28.641127,77.279949,1
2014-01-03 02:29:00,South-West,Theft,28.57327,77.067272,1
2014-10-30 09:59:00,West,Theft,28.650666,77.053611,1
2014-10-08 03:18:00,South,Theft,28.486105,77.205998,1
2014-02-10 10:47:00,Central,Theft,28.63381,77.229446,1
2014-02-09 19:40:00,West,Assault,28.652451,77.066724,1
2014-03-25 07:41:00,Outer,Theft,28.692071,77.010282,1
2014-03-30 06:10:00,North-East,Robbery,28.686437,77.267479,1
2014-06-03 18:13:00,South-West,Burglary,28.593152,77.078866,1
2014-05-29 13:42:00,North-West,Theft,28.722612,77.085364,1
2014-03-31 20:53:00,North,Theft,28.690082,77.214331,1
2014-04-13 17:08:00,South-West,Theft,28.55968,77.056304,1
2014-09-02 07:50:00,West,Burglary,28.654779,77.063568,1
2014-10-27 19:34:00,South-East,Theft,28.556408,77.252771,1
2014-06-04 21:41:00,West,Theft,28.650397,77.090447,1
2014-09-30 06:32:00,North-West,Theft,28.758145,77.111502,1
2014-04-01 02:42:00,North-East,Theft,28.704617,77.258985,1
2014-11-29 10:42:00,East,Theft,28.627862,77.295601,1
2014-12-15 17:59:00,West,Assault,28.674964,77.085502,1
2014-05-18 21:31:00,West,Theft,28.65721,77.077409,1
2014-02-25 00:37:00,North,Burglary,28.697324,77.236957,1
2014-03-12 10:42:00,West,Burglary,28.676499,77.058226,1
2014-06-03 17:02:00,West,Theft,28.68576,77.056359,1
2014-10-25 01:36:00,Central,Theft,28.635782,77.220416,1
2014-03-25 21:52:00,South-East,Theft,28.559904,77.262721,1
2014-04-12 16:08:00,North-East,Theft,28.68685,77.270382,1
2014-03-14 23:11:00,South-East,Burglary,28.553567,77.260367,1
2014-08-03 06:52:00,South-West,Theft,28.561155,77.054491,1
2014-09-19 01:10:00,North,Assault,28.694387,77.217659,1
2014-08-31 21:14:00,West,Assault,28.683161,77.064212,1
2014-01-06 10:10:00,South-East,Burglary,28.554517,77.251856,1
2014-02-04 16:42:00,North-East,Burglary,28.706642,77.279523,1
2014-04-07 01:55:00,North,Theft,28.688958,77.227812,1
2014-04-19 00:38:00,North-West,Fraud,28.750208,77.102301,1
2014-02-28 14:52:00,South,Robbery,28.487913,77.172644,1
2014-01-08 08:55:00,Outer,Theft,28.72543,77.00314,1
2014-06-05 01:40:00,Outer,Theft,28.725987,77.009957,1
2014-08-18 22:14:00,South-West,Theft,28.562452,77.074213,1
2014-01-13 09:53:00,South-East,Theft,28.531247,77.24377,1
2014-06-24 03:27:00,South-East,Theft,28.532779,77.268375,1
2014-11-26 04:13:00,South,Theft,28.499729,77.182478,1
2014-10-07 20:51:00,North-East,Theft,28.699739,77.254221,1
2014-03-13 20:35:00,North-West,Theft,28.754163,77.081496,1
2014-10-26 19:49:00,West,Robbery,28.649308,77.079406,1
2014-01-11 11:27:00,South,Theft,28.473058,77.183607,1
2014-01-18 01:49:00,North-West,Theft,28.747449,77.102555,1
2014-01-13 16:09:00,West,Theft,28.653265,77.083679,1
2014-07-05 19:00:00,South,Theft,28.500113,77.180528,1
2014-03-14 10:51:00,East,Theft,28.625936,77.310756,1
2014-06-09 13:13:00,South,Theft,28.494245,77.175312,1
2014-04-26 12:21:00,South-West,Theft,28.581608,77.071087,1
2014-04-09 17:15:00,North,Robbery,28.689156,77.240193,1
2014-12-01 08:40:00,North-West,Theft,28.735728,77.107904,1
2014-03-29 03:37:00,South,Burglary,28.472389,77.19202,1
2014-07-13 00:14:00,South-East,Assault,28.541255,77.269231,1
2014-03-22 22:35:00,South-East,Theft,28.559154,77.23396,1
2014-05-13 20:42:00,South-West,Theft,28.589544,77.076164,1
2014-01-11 05:50:00,West,Theft,28.672701,77.060151,1
2014-05-02 18:28:00,South,Theft,28.496974,77.174748,1
2014-07-30 07:39:00,Outer,Theft,28.704389,77.004682,1
2014-06-28 19:20:00,North-East,Theft,28.681256,77.257796,1
2014-10-28 10:50:00,East,Burglary,28.632099,77.30327,1
2014-03-29 18:03:00,South-East,Theft,28.533772,77.252535,1
2014-04-12 20:37:00,North-West,Theft,28.725382,77.099279,1
2014-03-09 21:59:00,Outer,Theft,28.700383,77.017048,1
2014-01-05 21:42:00,South-West,Assault,28.572816,77.067689,1
2014-06-27 14:24:00,South-East,Theft,28.52886,77.244803,1
2014-07-27 07:22:00,West,Theft,28.665679,77.081438,1
2014-05-25 03:15:00,South-East,Theft,28.561329,77.247221,1
2014-05-31 19:22:00,Outer,Theft,28.717398,76.987937,1
2014-04-27 22:20:00,South,Theft,28.473604,77.171966,1
2014-06-12 02:47:00,Outer,Robbery,28.720281,77.010831,1
2014-09-09 22:44:00,North-West,Theft,28.749262,77.082722,1
2014-11-06 10:31:00,East,Burglary,28.6223,77.304601,1
2014-01-16 01:36:00,North-East,Theft,28.673333,77.274037,1
2014-02-04 08:43:00,West,Theft,28.654325,77.082392,1
2014-08-17 10:13:00,Central,Theft,28.627331,77.225223,1
2014-01-19 00:36:00,Outer,Theft,28.696111,76.990434,1
2014-09-30 12:05:00,South-East,Theft,28.553573,77.266678,1
2014-10-23 05:32:00,West,Theft,28.676424,77.071569,1
2014-02-02 21:19:00,Central,Burglary,28.656506,77.23667,1
2014-08-19 23:50:00,North,Theft,28.689395,77.219605,1
2014-01-26 09:34:00,South,Assault,28.494101,77.184285,1
2014-11-06 15:40:00,South,Theft,28.483595,77.171191,1
2014-07-19 09:46:00,East,Theft,28.620776,77.28614,1
2014-02-23 13:29:00,South-East,Theft,28.526849,77.242953,1
2014-10-12 22:39:00,South-West,Burglary,28.55614,77.080324,1
2014-12-06 03:39:00,South-East,Theft,28.545093,77.250471,1
2014-04-17 05:02:00,East,Theft,28.614773,77.299081,1
2014-09-22 04:50:00,South-East,Burglary,28.548877,77.250451,1
2014-02-09 20:04:00,South,Theft,28.482919,77.193736,1
2014-10-16 13:22:00,Central,Theft,28.654431,77.217427,1
2014-05-29 12:25:00,North-West,Theft,28.743546,77.083313,1
2014-05-23 17:01:00,South,Theft,28.482138,77.195768,1
2014-08-15 08:38:00,East,Theft,28.626923,77.280825,1
2014-04-05 10:21:00,Central,Theft,28.645379,77.205713,1
2014-05-15 10:31:00,North-West,Theft,28.727222,77.088871,1
2014-05-10 22:19:00,North-West,Theft,28.728054,77.085313,1
2014-08-11 09:37:00,North-West,Theft,28.727833,77.110197,1
2014-02-18 00:44:00,West,Theft,28.675969,77.058624,1
2014-08-17 09:50:00,Outer,Burglary,28.702379,77.009188,1
2014-02-09 21:30:00,Outer,Theft,28.697192,76.980279,1
2014-11-07 18:46:00,North-East,Theft,28.6948,77.263172,1
2014-06-14 17:27:00,South,Burglary,28.467786,77.174616,1
2014-02-01 15:31:00,South,Theft,28.485552,77.179379,1
2014-04-17 09:07:00,New Delhi,Theft,28.595293,77.217518,1
2014-12-11 06:57:00,Central,Theft,28.662918,77.202804,1
2014-07-29 13:17:00,North,Theft,28.695654,77.237712,1
2014-10-25 09:48:00,West,Robbery,28.648121,77.077799,1
2014-08-12 05:26:00,East,Theft,28.635939,77.311399,1
2014-11-29 19:20:00,North-West,Burglary,28.724169,77.074641,1
2014-02-03 17:04:00,Central,Assault,28.631305,77.215096,1
2014-05-12 16:47:00,North-East,Theft,28.674985,77.262129,1
2014-02-10 11:23:00,North-West,Theft,28.727636,77.084566,1
2014-03-11 18:05:00,Outer,Theft,28.694336,76.995121,1
2014-12-13 03:23:00,North,Burglary,28.680291,77.212049,1
2014-12-15 02:39:00,West,Burglary,28.667613,77.084453,1
2014-03-21 18:24:00,North-West,Burglary,28.723473,77.098736,1
2014-05-10 02:32:00,West,Fraud,28.675589,77.06203,1
2014-07-04 04:23:00,West,Theft,28.686458,77.059465,1
2014-06-30 12:40:00,Outer,Theft,28.699825,77.008367,1
2014-08-19 05:57:00,West,Theft,28.669714,77.054824,1
2014-06-07 06:11:00,North-East,Robbery,28.702314,77.286304,1
2014-02-13 22:31:00,South,Burglary,28.471309,77.206433,1
2014-12-17 09:59:00,North-West,Theft,28.758989,77.074446,1
2014-10-23 04:42:00,South,Theft,28.496356,77.170419,1
2014-12-30 07:22:00,Central,Fraud,28.628266,77.219302,1
2014-12-29 05:44:00,Outer,Robbery,28.693796,76.98437,1
2014-02-21 06:38:00,Outer,Robbery,28.706486,77.011425,1
2014-12-01 03:07:00,North,Robbery,28.703554,77.222972,1
2014-03-18 18:55:00,South,Theft,28.472995,77.204965,1
2014-07-21 15:01:00,South,Theft,28.492546,77.199328,1
2014-08-22 15:02:00,North-West,Theft,28.756902,77.086857,1
2014-08-14 04:34:00,Outer,Theft,28.710225,76.996913,1
2014-10-31 02:50:00,Outer,Theft,28.71264,77.00605,1
2014-05-04 21:57:00,South,Theft,28.501015,77.201446,1
2014-09-24 14:47:00,West,Theft,28.654674,77.078319,1
2014-10-06 15:34:00,South-East,Theft,28.543232,77.244082,1
2014-12-06 01:08:00,South,Theft,28.49322,77.1881,1
2014-10-31 13:37:00,East,Theft,28.619836,77.293275,1
2014-07-28 01:47:00,Outer,Theft,28.696434,76.989114,1
2014-04-12 05:29:00,West,Robbery,28.666812,77.080758,1
2014-11-06 12:22:00,South,Theft,28.474399,77.177971,1
2014-06-23 06:25:00,East,Robbery,28.63205,77.316729,1
2014-06-01 13:10:00,North-West,Theft,28.75003,77.107218,1
2014-05-10 09:45:00,West,Fraud,28.68415,77.055717,1
2014-12-28 00:47:00,Central,Theft,28.639066,77.234749,1
2014-11-12 16:17:00,Central,Theft,28.662306,77.225826,1
2014-12-18 02:47:00,New Delhi,Theft,28.62376,77.222571,1
2014-06-25 19:06:00,West,Theft,28.654929,77.088152,1
2014-02-22 00:51:00,South,Assault,28.462944,77.204685,1
2014-01-31 04:03:00,South-West,Theft,28.571497,77.049431,1
2014-09-24 08:55:00,Outer,Assault,28.712991,76.992502,1
2014-02-01 04:44:00,West,Theft,28.6652,77.054995,1
2014-05-16 15:49:00,West,Theft,28.652191,77.088926,1
2014-02-08 06:14:00,North-West,Burglary,28.751718,77.084982,1
2014-04-18 21:01:00,South,Robbery,28.471303,77.178416,1
2014-12-05 19:18:00,East,Theft,28.617212,77.286954,1
2014-08-31 19:15:00,Outer,Theft,28.719592,77.003222,1
2014-05-04 17:51:00,West,Theft,28.656735,77.074036,1
2014-02-24 09:52:00,South-West,Theft,28.58989,77.057609,1
2014-01-02 13:25:00,North-West,Theft,28.746582,77.105096,1
2014-02-15 22:21:00,South,Theft,28.49063,77.169761,1
2014-10-23 06:22:00,Central,Burglary,28.664243,77.2187,1
2014-11-06 20:31:00,South-East,Theft,28.532605,77.261316,1
2014-11-09 08:42:00,North,Theft,28.697919,77.207202,1
2014-03-01 21:02:00,East,Theft,28.631223,77.311479,1
2014-06-08 19:33:00,Central,Robbery,28.63333,77.232493,1
2014-08-04 12:16:00,North-East,Burglary,28.692652,77.250383,1
2014-02-08 15:53:00,South,Theft,28.497366,77.171051,1
2014-02-23 04:22:00,Outer,Theft,28.697979,76.985271,1
2014-06-11 14:18:00,East,Theft,28.618735,77.310232,1
2014-04-21 09:56:00,Outer,Theft,28.729955,77.018897,1
2014-09-12 20:55:00,East,Assault,28.627972,77.289262,1
2014-06-17 19:00:00,West,Assault,28.680923,77.078521,1
2014-04-04 04:15:00,South-West,Theft,28.592186,77.056742,1
2014-02-09 03:20:00,North,Robbery,28.697103,77.21721,1
2014-08-05 12:51:00,East,Theft,28.607553,77.282247,1
2014-12-23 19:03:00,South-East,Burglary,28.528043,77.258753,1
2014-11-26 23:29:00,South-West,Theft,28.576387,77.079403,1
2014-08-12 15:20:00,North-West,Theft,28.745572,77.088623,1
2014-08-26 21:56:00,West,Burglary,28.675108,77.084391,1
2014-09-22 08:22:00,South-West,Theft,28.577694,77.055829,1
2014-11-14 08:11:00,South,Fraud,28.497123,77.183395,1
2014-03-14 11:24:00,New Delhi,Burglary,28.620059,77.203384,1
2014-03-13 05:21:00,West,Theft,28.679827,77.085486,1
2014-03-20 01:51:00,West,Theft,28.652957,77.064712,1
2014-07-21 19:47:00,Central,Fraud,28.658743,77.215522,1
2014-04-24 05:41:00,Outer,Fraud,28.695456,77.006671,1
2014-07-22 02:29:00,South,Theft,28.479429,77.168029,1
2014-04-17 22:15:00,North,Theft,28.676461,77.203593,1
2014-12-03 22:06:00,Central,Theft,28.627187,77.218588,1
2014-05-31 00:00:00,South-East,Fraud,28.527231,77.260954,1
2014-06-02 06:08:00,Outer,Theft,28.723198,76.983307,1
2014-09-18 11:46:00,East,Theft,28.624749,77.316303,1
2014-08-15 22:52:00,North-West,Theft,28.74503,77.078451,1
2014-11-17 21:03:00,Outer,Theft,28.705215,77.005951,1
2014-08-30 00:54:00,Central,Theft,28.654963,77.203786,1
2014-09-05 16:55:00,Central,Theft,28.629808,77.200627,1
2014-03-15 02:57:00,South-East,Robbery,28.524245,77.265369,1
2014-11-12 06:35:00,South,Theft,28.477517,77.187842,1
2014-01-18 13:12:00,North,Theft,28.6982,77.221092,1
2014-06-11 17:56:00,Outer,Theft,28.692196,76.999409,1
2014-05-13 14:57:00,Outer,Robbery,28.723897,77.019195,1
2014-04-10 18:23:00,Central,Theft,28.654128,77.216453,1
2014-09-01 11:52:00,Outer,Theft,28.721652,77.004429,1
2014-05-24 07:45:00,South-West,Theft,28.558175,77.062333,1
2014-01-19 09:59:00,South-East,Theft,28.557179,77.232647,1
2014-01-11 04:23:00,Outer,Burglary,28.697657,76.986562,1
2014-03-12 22:55:00,South,Theft,28.478942,77.202759,1
2014-05-20 03:28:00,South-East,Burglary,28.548335,77.232398,1
2014-09-03 14:59:00,North-West,Assault,28.744509,77.077902,1
2014-08-09 04:47:00,North-East,Fraud,28.698264,77.262731,1
2014-06-29 11:55:00,South-East,Theft,28.557213,77.24794,1
2014-08-06 03:19:00,East,Fraud,28.609447,77.27871,1
2014-04-25 19:50:00,West,Assault,28.654879,77.073048,1
2014-04-12 15:32:00,Outer,Theft,28.719145,77.007831,1
2014-10-04 00:53:00,South-East,Burglary,28.522572,77.250449,1
2014-01-07 20:10:00,East,Theft,28.612592,77.293986,1
2014-07-02 11:25:00,South,Burglary,28.491221,77.177859,1
2014-05-31 14:53:00,North-West,Theft,28.734196,77.082594,1
2014-09-19 21:23:00,East,Theft,28.608558,77.303331,1
2014-10-24 07:35:00,West,Theft,28.685946,77.064069,1
2014-01-04 13:38:00,South,Theft,28.481002,77.175858,1
2014-10-09 21:23:00,Outer,Theft,28.691887,76.996342,1
2014-08-24 20:44:00,North-East,Burglary,28.692081,77.282825,1
2014-07-20 16:00:00,Central,Theft,28.645742,77.206454,1
2014-11-19 01:05:00,West,Theft,28.648924,77.063611,1
2014-06-12 11:20:00,North,Theft,28.7062,77.2039,1
2014-03-09 07:35:00,North,Robbery,28.694396,77.235072,1
2014-05-05 16:11:00,West,Robbery,28.679834,77.086391,1
2014-09-15 11:40:00,South-East,Theft,28.522855,77.25482,1
2014-06-04 23:31:00,North-West,Theft,28.72388,77.092775,1
2014-02-08 06:14:00,Outer,Robbery,28.693498,76.981068,1
2014-12-14 12:21:00,West,Theft,28.671588,77.054621,1
2014-06-03 15:42:00,North-West,Theft,28.74581,77.087987,1
2014-10-22 02:28:00,West,Theft,28.686846,77.05891,1
2014-05-16 21:11:00,East,Theft,28.6401,77.307197,1
2014-03-18 11:46:00,Central,Theft,28.627949,77.209784,1
2014-12-14 21:57:00,West,Theft,28.676178,77.0644,1
2014-12-16 21:35:00,West,Theft,28.682253,77.083889,1
2014-07-05 14:22:00,Outer,Robbery,28.714392,77.003562,1
2014-05-30 17:08:00,North-East,Burglary,28.681571,77.258572,1
2014-11-16 20:38:00,South,Theft,28.466324,77.182038,1
2014-07-25 16:15:00,East,Theft,28.632437,77.294839,1
2014-09-16 08:54:00,North-East,Burglary,28.684204,77.261482,1
2014-07-07 23:55:00,South-East,Theft,28.560256,77.266118,1
2014-03-17 21:15:00,West,Theft,28.670879,77.081343,1
2014-12-31 12:07:00,South-West,Theft,28.556251,77.050197,1
2014-07-26 19:29:00,East,Theft,28.636806,77.298713,1
2014-09-01 09:30:00,West,Fraud,28.650962,77.082075,1
2014-05-03 07:40:00,New Delhi,Theft,28.623942,77.228804,1
2014-01-09 03:29:00,South-East,Theft,28.5371,77.247495,1
2014-01-22 15:26:00,North-East,Theft,28.708892,77.276237,1
2014-07-14 02:16:00,South-East,Assault,28.545221,77.233213,1
2014-02-27 13:26:00,North-East,Theft,28.707505,77.263523,1
2014-12-04 11:59:00,West,Theft,28.662766,77.075711,1
2014-05-24 16:50:00,South-East,Theft,28.549141,77.263074,1
2014-07-03 00:16:00,North-East,Theft,28.679374,77.26601,1
2014-10-04 12:17:00,North-West,Theft,28.725595,77.086028,1
2014-01-02 23:34:00,New Delhi,Fraud,28.629217,77.210597,1
2014-03-09 02:32:00,North,Assault,28.673384,77.21167,1
2014-01-08 03:19:00,South-East,Assault,28.558156,77.246705,1
2014-02-16 04:19:00,South-East,Theft,28.54588,77.263576,1
2014-01-22 05:48:00,South,Theft,28.466081,77.188224,1
2014-07-18 14:48:00,South-West,Theft,28.561106,77.085617,1
2014-07-02 15:20:00,North,Theft,28.684288,77.218463,1
2014-07-18 22:42:00,Outer,Theft,28.692324,77.018692,1
2014-03-20 08:09:00,North,Theft,28.675012,77.216783,1
2014-12-30 23:10:00,Central,Theft,28.650312,77.22446,1
2014-07-17 23:04:00,South-West,Theft,28.557801,77.05525,1
2014-06-30 19:18:00,Outer,Assault,28.710732,77.003355,1
2014-04-08 19:19:00,Outer,Burglary,28.723862,76.994854,1
2014-07-15 05:36:00,South,Theft,28.493358,77.19639,1
2014-11-04 08:19:00,South-West,Burglary,28.555493,77.064604,1
2014-07-13 21:05:00,South-East,Theft,28.557882,77.262888,1
2014-05-02 17:27:00,South-West,Burglary,28.582578,77.073422,1
2014-01-12 16:49:00,Central,Theft,28.645162,77.220328,1
2014-04-16 02:32:00,East,Theft,28.62178,77.30932,1
2014-01-15 02:38:00,North-East,Assault,28.708301,77.258738,1
2014-12-22 08:58:00,Outer,Theft,28.698926,76.996576,1
2014-07-31 00:56:00,South-West,Theft,28.55801,77.062117,1
2014-04-07 14:31:00,Outer,Theft,28.720328,77.004231,1
2014-10-17 23:04:00,Outer,Burglary,28.704088,76.992019,1
2014-06-28 15:05:00,Central,Theft,28.64163,77.220028,1
2014-06-20 16:02:00,South,Theft,28.485575,77.180991,1
2014-01-08 19:06:00,Outer,Theft,28.713596,77.006546,1
2014-10-15 03:18:00,Outer,Theft,28.725533,76.989213,1
2014-09-05 08:51:00,South,Theft,28.49999,77.205703,1
2014-06-26 16:54:00,South,Robbery,28.480346,77.193511,1
2014-03-28 01:04:00,North-West,Robbery,28.735833,77.085517,1
2014-07-29 12:07:00,North-East,Theft,28.684211,77.248095,1
2014-03-05 21:03:00,South-East,Theft,28.559726,77.245843,1
2014-12-24 20:14:00,North,Theft,28.694955,77.202241,1
2014-06-29 10:53:00,West,Theft,28.674114,77.06777,1
2014-03-30 14:53:00,West,Theft,28.666582,77.08903,1
2014-01-29 17:04:00,South-West,Theft,28.57482,77.085065,1
2014-10-13 22:19:00,Outer,Burglary,28.723036,76.981439,1
2014-06-09 02:53:00,West,Burglary,28.680818,77.066519,1
2014-02-23 06:46:00,North-East,Theft,28.703988,77.283812,1
2014-04-24 00:03:00,South-East,Assault,28.532293,77.233665,1
2014-08-13 01:18:00,Outer,Theft,28.69954,76.995473,1
2014-09-17 12:17:00,South-West,Theft,28.562919,77.069641,1
2014-11-23 02:42:00,North-West,Theft,28.754165,77.081948,1
2014-05-24 16:41:00,South-East,Theft,28.525884,77.231723,1
2014-04-23 07:21:00,South,Theft,28.464969,77.199639,1
2014-11-11 07:55:00,North-West,Theft,28.755135,77.108212,1
2014-04-27 08:43:00,Outer,Assault,28.724579,76.997002,1
2014-05-08 17:58:00,West,Theft,28.668305,77.085203,1
2014-03-16 04:19:00,West,Burglary,28.681032,77.088553,1
2014-01-27 15:45:00,Central,Theft,28.64912,77.235054,1
2014-08-01 05:42:00,West,Theft,28.650535,77.056981,1
2014-02-07 16:19:00,South-East,Theft,28.545207,77.26981,1
2014-03-23 09:15:00,North-East,Theft,28.70641,77.286864,1
2014-07-18 17:49:00,West,Theft,28.662877,77.086297,1
2014-11-19 20:31:00,North-West,Theft,28.76051,77.111695,1
2014-10-31 11:46:00,Outer,Theft,28.694184,76.983826,1
2014-03-02 05:32:00,West,Theft,28.668204,77.065439,1
2014-07-12 01:45:00,North,Theft,28.68431,77.227645,1
2014-12-12 10:57:00,South,Theft,28.496019,77.200021,1
2014-10-06 11:16:00,South,Theft,28.472507,77.178491,1
2014-03-12 13:40:00,North-West,Theft,28.749416,77.087062,1
2014-10-05 18:17:00,South-West,Theft,28.558191,77.078265,1
2014-01-14 05:49:00,South-West,Theft,28.566125,77.075131,1
2014-09-20 05:53:00,West,Assault,28.672178,77.085717,1
2014-10-04 12:42:00,West,Theft,28.674444,77.054251,1
2014-08-17 14:02:00,New Delhi,Theft,28.604074,77.221619,1
2014-06-08 11:23:00,East,Theft,28.611498,77.313203,1
2014-05-16 17:52:00,South,Theft,28.47839,77.20404,1
2014-11-04 23:09:00,South-West,Burglary,28.581752,77.048937,1
2014-07-30 05:04:00,East,Theft,28.615747,77.297603,1
2014-09-10 06:46:00,South-East,Theft,28.531213,77.259766,1
2014-08-31 19:59:00,South-East,Theft,28.529446,77.255868,1
2014-11-24 06:49:00,South,Theft,28.496744,77.178515,1
2014-12-26 21:19:00,South,Theft,28.471648,77.175512,1
2014-08-04 07:27:00,North-West,Theft,28.724458,77.07245,1
2014-08-02 15:31:00,West,Theft,28.650068,77.073882,1
2014-01-08 19:43:00,North-East,Theft,28.691907,77.259756,1
2014-04-07 20:40:00,North-West,Theft,28.740602,77.080116,1
2014-01-04 15:19:00,South-East,Theft,28.524533,77.263279,1
2014-01-15 06:00:00,South-East,Assault,28.541288,77.234868,1
2014-08-14 19:59:00,North-West,Theft,28.72501,77.092623,1
2014-03-19 02:56:00,Outer,Theft,28.720912,77.00469,1
2014-11-03 01:27:00,Outer,Assault,28.720561,76.988679,1
2014-10-24 01:12:00,Outer,Theft,28.706443,76.98457,1
2014-07-17 01:38:00,Outer,Theft,28.704021,77.01935,1
2014-05-20 07:43:00,Outer,Theft,28.718852,77.007952,1
2014-11-17 23:41:00,Outer,Theft,28.692286,76.993981,1
2014-08-07 23:46:00,South,Theft,28.498742,77.184361,1
2014-01-17 15:36:00,East,Theft,28.645416,77.290079,1
